قوباد تاڵەبانی گوت ژی،” د ئەڤرۆدا تۆشی چەندین قەیرانان بووینە ودا ژ خۆ بپرسن ئەگەر مام جەلال ل ڤێری بایە دا چ بێژیت، بو ژناڤبرنا هەمی ئالوزیان دشێین نوکتەیەکا مام جەلال بینینە هزرا خۆ و ئاریشەیێن خۆ پێ چارەسەر بکەین، بو بەرسڤدانا هەر پرسیارەکا مە هەیی، دشێین د گوتار و نڤیسینێن مام جەلالدا ببینین	قوباد تاڵەبانی گوت ژی،” د ئەڤرۆدا تۆشی چەندین قەیرانان بووینە و دا ژ خۆ بپرسن ئەگەر مام جەلال ل ڤێری بایە دا چ بێژیت، بو ژناڤبرنا هەمی ئالوزیان دشێین نوکتەیەکا مام جەلال بینینە هزرا خۆ و ئاریشەیێن خۆ پێ چارەسەر بکەین، بو بەرسڤدانا هەر پرسیارەکا مە هەیی، دشێین د گوتار و نڤیسینێن مام جەلالدا ببینین	SPC-CLT
نموونە/ گلۆ چاوا نەتەوی ل ئەورۆپا سەرگرت	نموونە/ گەلۆ چاوا نەتەوێ ل ئەورۆپا سەرگرت	SCR-DIA,TYP-DEL
سەقاناسی: ئەڤرۆ و سوباهیژی تۆزبارین دێ هەبیت – دەزگەهێ میدیایێ بادینان	سەقاناسی: ئەڤرۆ و سوباهی ژی تۆزبارین دێ هەبیت – دەزگەهێ میدیایێ بادینان	SPC-CLT
دامەزراندن، ب تایبەت یا تەخا گەنجان و دەرچویێن زانکۆ و پەیمانگەهان	دامەزراندن، ب تایبەت یا تەخا گەنجان و دەرچۆیێن زانکۆ و پەیمانگەهان	SCR-DIA
بەرنامێ شیرەتێن ساخلەمنێ، ئامادەکرن مەتین محەمەد، کامیرە رێبەر بامەرنی و ئەلند سەبیح، مونتاژ شێروان حەسەن	بەرنامێ شیرەتێن ساخلەمیێ، ئامادەکرن مەتین محەمەد، کامیرە رێبەر بامەرنی و ئەلند سەبیح، مونتاژ شێروان حەسەن	TYP-SUB
بۆ من کرنە هەبو ون و نەبو ون	بۆ من کرنە هەبوون و نەبوون	SPC-SPL,SPC-SPL
کوێستان محەمەد، وەزیرا کار و کاروبارێن جڤاکی د گۆتارەکێدا راگەهاند: خودان پێدڤیێن تایبەت پێدڤی ب رێزگرتنێنە نەکو دلپێفەمانێ و حکومەتا هەرێما کوردستانێ کار ل سەر بجهئینانا هەموو ماددەیێن یاسایا ژمارە 22 یا سالا 2011ێ دکەت	کوێستان محەمەد، وەزیرا کار و کاروبارێن جڤاکی د گۆتارەکێ دا راگەهاند: خودان پێدڤیێن تایبەت پێدڤی ب رێزگرتنێنە نەکو دلپێڤەمانێ و حکومەتا هەرێما کوردستانێ کار ل سەر بجهئینانا هەموو ماددەیێن یاسایا ژمارە 22 یا سالا 2011ێ دکەت	SPC-MRG,SCR-DIA
یێ ل سەر مێزا قوم ارێ	یێ ل سەر مێزا قومارێ	SPC-SPL
رۆژا 24ی تەباخا 1986ێ، بو بەرسڤا برووسکەیا سەرۆک ئەرکانێ تورکیا مە ئەڤ برووسکە هنارت:	رۆژا 24ی تەباخا 1986ێ، بۆ بەرسڤا برووسکەیا سەرۆک ئەرکانێ تورکیا مە ئەڤ برووسکە هنارت:	SCR-DIA
قەیرانا سیاسی خەلک بێزارکریە ویا ئابووری برسی کریە	قەیرانا سیاسی خەلک بێزارکریە و یا ئابووری برسی کریە	SPC-MRG
د هەڤدیتنەکێدا هەڤپەی ڤین ل دور بزاڤێن حکومەتێ هاتنە کرن و تەکەزی ل سەر پێنگاڤێن سەرئێخستنا پرۆسا چاکسازیێ هاتنە کرن و پشتەڤانیا لایەنان بۆ بجهئینانا کارناما حکومەتێ هاتە کرن	د هەڤدیتنەکێ دا هەڤپەیڤین ل دور بزاڤێن حکومەتێ هاتنە کرن و تەکەزی ل سەر پێنگاڤێن سەرئێخستنا پرۆسا چاکسازیێ هاتنە کرن و پشتەڤانیا لایەنان بۆ بجهئینانا کارناما حکومەتێ هاتە کرن	SPC-CLT,SPC-SPL
هەر پرتک بەر ب	هەر پرتەک بەر ب	TYP-DEL
چەند دنمەنەک ژ سولاڤا ئامێدیێ	چەند دیمەنەک ژ سولاڤا ئامێدیێ	TYP-SUB
د وان رۆژان دا وەزیرێ راگەهاندنا ئەسیۆپیا (حەبەشە)، د داخویانییەکێ دا هێرشەکا مەزن کرە سەر ئیراقێ ل دۆر کێشەیا کوردی، كو چاوا گەلێ کورد دهێتە ژ ناڤبرن و جۆتیارێن عەرەبل جهێن وان دهێنە ئاکنجیکرن، کو چ بەحسی مافێ مرۆڤی ژی دکەن	د وان رۆژان دا وەزیرێ راگەهاندنا ئەسیۆپیا (حەبەشە)، د داخویانییەکێ دا هێرشەکا مەزن کرە سەر ئیراقێ ل دۆر کێشەیا کوردی، کو چاوا گەلێ کورد دهێتە ژ ناڤبرن و جۆتیارێن عەرەب ل جهێن وان دهێنە ئاکنجیکرن، کو چ بەحسی مافێ مرۆڤی ژی دکەن	SCR-KAF,SPC-MRG
ناڤ خۆ 26/09/2014 09:1971	ناڤخۆ 26/09/2014 09:19 71	SPC-MRG,SPC-SPL
هێزێن سووریا دیمۆکرات هەسەد ژبەر هێرشێن تورکیا ئۆپەراسیۆنێن خۆ ل دژی رێکخستنا تیرۆرستیا داعشێ ل رۆژئاڤا راگرتن	هێزێن سووریا دیمۆکرات هەسەدێ ژبەر هێرشێن تورکیا ئۆپەراسیۆنێن خۆ ل دژی رێکخستنا تیرۆرستیا داعشێ ل رۆژئاڤا راگرتن	TYP-DEL
عسمەت محەمەد خالد رێژا دهۆکێ بوو (17%)، لدۆر چارەکرنا بابەتی سەرۆکا لیژنا پەروەردێ گۆت: دێ سەرەدانا رێڤەبەریا گشتی یا پەروەردا پارێزگەهێ ەین، پەرلەمان، جڤاتا وەزیران، دیسان وەزارەتا پەروەردێ و دێ دەنگێ خوە یێ نەرازیبوونێ گەهینێ	عسمەت محەمەد خالد رێژا دهۆکێ بوو (17%)، لدۆر چارەکرنا بابەتی سەرۆکا لیژنا پەروەردێ گۆت: دێ سەرەدانا رێڤەبەریا گشتی یا پەروەردا پارێزگەهێ کەین، پەرلەمان، جڤاتا وەزیران، دیسان وەزارەتا پەروەردێ و دێ دەنگێ خوە یێ نەرازیبوونێ گەهینێ	TYP-DEL
بلندبوونا بوهایێ دولاری ژ بەر بلندكرنا بوهایێن قازانجێ ل ئەمریکا ب ئەگەرەکێ سەرەکی یێ داکەفتنا نوی یا لیرەیێ بەرانبەر دولاری دهێتە هژمارتن	بلندبوونا بوهایێ دولاری ژ بەر بلندکرنا بوهایێن قازانجێ ل ئەمریکا ب ئەگەرەکێ سەرەکی یێ داکەفتنا نوی یا لیرەیێ بەرانبەر دولاری دهێتە هژمارتن	SCR-KAF
هەڤپشکێن ڤێ خەما مەزن کەس و کارێن قوربانییانین و دلێ مە ل گەل خەلکێ خۆشتڤیێ دهوکا عەزیزە	هەڤپشکێن ڤێ خەما مەزنا کەس و کارێن قوربانییانین و دلێ مە ل گەل خەلکێ خۆشتڤیێ دهوکا عەزیزە	TYP-TRA,TYP-DEL
قوباد تاڵەبانی سەرپەرشتیارێ مەکتەبا سکرتاریەتا سەرۆک مام جەلال سەرەدانا ئێکەتیا ژنێن کوردستانێ کر و ئامادەیی نیشان دا بۆ هەمی پشتەڤانییەکی ژپێخەمەت بەرەڤ پێشچوونا کارێن وان	قوباد تاڵەبانی سەرپەرشتیارێ مەکتەبا سکرتاریەتا سەرۆک مام جەلال سەرەدانا ئێکەتیا ژنێن کوردستانێ کر و ئامادەیی نیشاندا بۆ هەمی پشتەڤانییەکی ژپێخەمەت بەرەڤ پێشچوونا کارێن وان	SPC-CLT
سەرەکی فەیسبۆک ئاوارە د 455 قوتابخانەیێن دهۆکێ داەن و کەمپ ب لەز ناهێنە چێکرن	سەرەکی فەیسبۆک ئاوارە د 455 قوتابخانەیێن دهۆکێ دانە و کەمپ ب لەز ناهێنە چێکرن	TYP-TRA
رێکخستنا لێبۆرینا نێڤدەولەتی راگەهاند کو چەند رۆژن هێزێن ئێمناهیێ یێن ئیرانێ ل باژێرێ سنە یێ رۆژهەلاتێ کوردستانێ دەست ب کوشتنا وەلاتیێن سڤیل کرینە و هەتا نها گەلەک کەس هاتینە کوشتن، سنە ب تەمامی ژ ئالیێ هێزێن سەربازی ڤە هاتیە دۆرپێچ کرن و دڤێت وەلاتێن جیهانێ ل همەبەر رەوشا نها بێدەنگ نەمینن	رێکخستنا لێبۆرینا نێڤدەولەتی راگەهاند کو چەند رۆژن هێزێن ئێمناهیێ یێن ئیرانێ ل باژێرێ سنە یێ رۆژهەلاتێ کوردستانێ دەست ب کوشتنا وەلاتیێن سڤیل کرینە و هەتا نها گەلەک کەس هاتینە کوشتن، سنە ب تەمامی ژ ئالیێ هێزێن سەربازی ڤە هاتیە دۆرپێچ کرن و دڤێت وەلاتێن جیهانێ ل هەمبەر رەوشا نها بێدەنگ نەمینن	TYP-TRA
هەروەسا میدیایێن عیراقی ناڤێ 19 کەسا بەلاڤکر یە کو کاندیدن بۆ وەرگرتنا 19 وەزارەتا ل حکومەتا محەمەد شیاع سودانی، ب جۆرەکێ کو لەیس شاهر بۆ وەزارەتا نەفت و سالح حەسناوی بۆ وەزارەتا ساخلەمیێ و عەبدولئەمیر شەمەری بۆ وەزارەتا ناڤخۆ و تەیف سامی بۆ وەزارەتا دارایی کاندیدکرینە	هەروەسا میدیایێن عیراقی ناڤێ 19 کەسا بەلاڤکریە کو کاندیدن بۆ وەرگرتنا 19 وەزارەتا ل حکومەتا محەمەد شیاع سودانی، ب جۆرەکێ کو لەیس شاهر بۆ وەزارەتا نەفت و سالح حەسناوی بۆ وەزارەتا ساخلەمیێ و عەبدولئەمیر شەمەری بۆ وەزارەتا ناڤخۆ و تەیف سامی بۆ وەزارەتا دارایی کاندیدکرینە	SPC-CLT
پەرلەمانێ ئورۆپا د روونشتا خوە یا تایبەت دا ل سەر رەوشا سووریێ و عیراقێ راوەستیا و پدانیان کۆمێن د ناڤ پەرلەمانێ دا داخواز کرن کو بلا ئێکەتیا ئورۆپا ب هەموو رەنگان هاریکاریا سەربازی، سیاسی و ئابووری بدەتە کوردێن باشور و رۆژئاڤا	پەرلەمانێ ئورۆپا د روونشتنا خوە یا تایبەت دا ل سەر رەوشا سووریێ و عیراقێ راوەستیا و پرانیان کۆمێن د ناڤ پەرلەمانێ دا داخواز کرن کو بلا ئێکەتیا ئورۆپا ب هەموو رەنگان هاریکاریا سەربازی، سیاسی و ئابووری بدەتە کوردێن باشور و رۆژئاڤا	TYP-SUB,TYP-DEL
زێدەباری تای ژ سنۆرێن ئازادی و دروستبوونا کەسایەتیا خوە دەربازی سنورێ سادە، تەنگ و بچوویک کەت	زێدەباری تاکی ژ سنۆرێن ئازادی و دروستبوونا کەسایەتیا خوە دەربازی سنورێ سادە، تەنگ و بچوویک کەت	TYP-DEL
چاوا گۆتارخوین و دەروێشان چەق و ایێن بەیتا زەمبیلفرۆشی ژبلی چەقێ رەوشتێ و گۆنی داتڕاشین، وەسا شێخ و مەلا هەمی چەقێن ئیسلامێ بانگەوازی بۆ کری، ل چێترادنا دادپەوەری و زانستێ ل سەر پەرستنێ، هەروەسا یەکسانی و پێکڤەژیان، کار و هەڤکاری و ئاڤەدانکرن و…، ل سەر دوبەرەگی و شەر، کەرب و کینێ	چاوا گۆتارخوین و دەروێشان چەق و تایێن بەیتا زەمبیلفرۆشی ژبلی چەقێ رەوشتێ و گۆنی داتڕاشین، وەسا شێخ و مەلا هەمی چەقێن ئیسلامێ بانگەوازی بۆ کری، ژ چێتراندنا دادپەوەری و زانستێ ل سەر پەرستنێ، هەروەسا یەکسانی و پێکڤەژیان، کار و هەڤکاری و ئاڤەدانکرن و…، ل سەر دوبەرەگی و شەر، کەرب و کینێ	GRM-FNW,TYP-DEL,TYP-DEL
بۆ من گەلەک یا سەیر بوو کا چاوا جهێ ڤان هەموو حزبان تێدا کرییە، د گەل وێ یەکێ ژی دا ب دیتنا وان هەر کەسێ سەرەدانا شێنێ نەکربيت هەروەکو سەرەدانا کوردستانێ نەکربیت	بۆ من گەلەک یا سەیر بوو کا چاوا جهێ ڤان هەموو حزبان تێدا کرییە، د گەل وێ یەکێ ژی دا ب دیتنا وان هەر کەسێ سەرەدانا شێنێ نەکربیت هەروەکو سەرەدانا کوردستانێ نەکربیت	SCR-YEH
پاپا فرانسیس ل ڤێ دوماهیێ د گۆتارەکێ دا گۆتبوو بۆ دووماهی ئینانا خوین رێتنێ ئەز یێ بەرهەڤم بچمە باکورێ عیراقێ و ناڤبژیڤانیێ د ناڤبەرا گرۆپ و ئالیان دا بکەم	پاپا فرانسیس ل ڤێ دووماهیێ د گۆتارەکێ دا گۆتبوو بۆ دووماهی ئینانا خوین رێتنێ ئەز یێ بەرهەڤم بچمە باکورێ عیراقێ و ناڤبژیڤانیێ د ناڤبەرا گرۆپ و ئالیان دا بکەم	TYP-DBL
محەمەدحەلبووسی:سوباهی کۆمبوونا جڤاتا نوونەران ژبۆ هەلبژارتنا سەرۆک کۆماری دێ هێتە ئەنجامدان	محەمەد حەلبووسی:سوباهی کۆمبوونا جڤاتا نوونەران بۆ هەلبژارتنا سەرۆک کۆماری دێ هێتە ئەنجامدان	GRM-FNW,SPC-MRG
چ باهۆز و ڕەشەبانه	چ باهۆز و ڕەشەبانە	SCR-HEH
ئێڤاریا رۆژا چوارشەمبی 11-11-2020 د رێورەسمەکێ تایبەتدا ل هولا رێڤەبەریا رەوشەنبیری و هونەری یا قەزا سێمێلێ و ب بەرهەڤبوونا ژمارەیەکا رەوشەنبیر و ئەدەب دۆستان یێن ل دەڤەرێ، د پەنەلێ ئێکێدا رۆمانڤیس (سەبری سلێڤانەیی) کورتیەک دەربارەیی دیروکا سەرهلدانا ڕۆمانێ و چاوانیا سەرەدەریکرنێ دگەل تێگەهان ب تایبەت دڤی بەرهەمیدا پێشکێشکر	ئێڤاریا رۆژا چوارشەمبی 11-11-2020 د رێورەسمەکێ تایبەتدا ل هولا رێڤەبەریا رەوشەنبیری و هونەری یا قەزا سێمێلێ و ب بەرهەڤبوونا ژمارەیەکا رەوشەنبیر و ئەدەب دۆستان یێن ل دەڤەرێ، د پەنەلێ ئێکێدا ڕۆمانڤیس (سەبری سلێڤانەیی) کورتیەک دەربارەیی دیروکا سەرهلدانا ڕۆمانێ و چاوانیا سەرەدەریکرنێ دگەل تێگەهان ب تایبەت دڤی بەرهەمیدا پێشکێشکر	SCR-DIA
هەروەسا یا ژهەمیان گرنگتر پرسا بودجە و موچەیی یاکو راستەوخو گرێدایی ژیانا خەلکیڤە کارئاسانی و هەستیارانە رەڤتار دگەل ڤی بابەتی بهێت کرن لەزاتیێ تێدا بکەن دا چ ڤالاهیێن دارایی ل هەرێمێ دروست نەبن هەروەکو جەنابێ سەروکێ حکومەتێ گوتی بودجا هەرێمێ گرێدایی بودجا حکومەتا عیراقێ یە	هەروەسا یا ژهەمیان گرنگتر پرسا بودجە و موچەیی یاکو راستەوخو گرێدایی ژیانا خەلکی ڤە کارئاسانی و هەستیارانە رەڤتار دگەل ڤی بابەتی بهێت کرن لەزاتیێ تێدا بکەن دا چ ڤالاهیێن دارایی ل هەرێمێ دروست نەبن هەروەکو جەنابێ سەروکێ حکومەتێ گوتی بودجا هەرێمێ گرێدایی بودجا حکومەتا عیراقێ یە	SPC-CLT
ئەڤرۆ ئێڤاری لسەر رێکا ئیبراهیم خەلیل رویدانەکا ترافیکی د ناڤبەرا ترومبێلەکا تەکسی و بارهەلگرەکێ دا چێبوو و شۆفێرێ تەکسیێ ژیانا خۆ ژ دەست دا	ئەڤرۆ ئێڤاری لسەر رێکا ئیبراهیم خەلیل رویدانەکا ترافیکی د ناڤبەرا ترۆمبێلەکا تەکسی و بارهەلگرەکێ دا چێبوو و شۆفێرێ تەکسیێ ژیانا خۆ ژ دەست دا	SCR-DIA
سەرەکی وەرزش سێمێل و گارە دێ بزاڤێن سەرکەفتنل ئێکێ کەن	سەرەکی وەرزش سێمێل و گارە دێ بزاڤێن سەرکەفتنا ئێکێ کەن	TYP-SUB
تێهنینە دایکێنل سەر ڕۆژ و مەهان	تێهنینە دایکێن ل سەر ڕۆژ و مەهان	SPC-MRG
سترانبێژ و شانۆڤان (میدیا نهێلی) کو نوکە ل وەلاتێ ئەلمانیا دژیت دیدارەکێ دا بۆ رۆژناما ئەڤرۆ گۆت: ل سالا 1984 من دەست ب کارێ شانۆیێ کریە و پشکداریا من یا ئێکێد شانۆگەریا(دەنگێ دایکێ) دا بوویە، ئەزسترانان ژی دبێژم، بەلێ پتر خۆ دکارێ شانۆیێ دا دبینم	سترانبێژ و شانۆڤان (میدیا نهێلی) کو نوکە ل وەلاتێ ئەلمانیا دژیت دیدارەکێ دا بۆ رۆژناما ئەڤرۆ گۆت: ل سالا 1984 من دەست ب کارێ شانۆیێ کریە و پشکداریا من یا ئێکێ د شانۆگەریا(دەنگێ دایکێ) دا بوویە، ئەزسترانان ژی دبێژم، بەلێ پتر خۆ دکارێ شانۆیێ دا دبینم	SPC-MRG
زەهرە جەباری، سەرۆکا لیژنا ڤەگوهاستن و پەیوەندیێن پەرلەمانێ عیراقێ گوت: د بودجهیێن ساڵێن دەربازبوویدا عیراقێ بزاڤ کرینە ب رێکا باجێ لسەر کارتێن باڵانسێن موبایلان، بودجەیێ عیراقێ زێدەبکەت	زەهرە جەباری، سەرۆکا لیژنا ڤەگوهاستن و پەیوەندیێن پەرلەمانێ عیراقێ گوت: د بودجەیێن ساڵێن دەربازبوویدا عیراقێ بزاڤ کرینە ب رێکا باجێ لسەر کارتێن باڵانسێن موبایلان، بودجەیێ عیراقێ زێدەبکەت	SCR-HEH
کیفاح شنگالی شیرەتکارێ سەرۆکێ هەرێما کوردستانێ بۆ کاروبارێن راگەهاندنێ د داخۆیانیەکێ دا بۆ باسنیوز راگەهاند: مەرەم ژ سەرەدانا سەروکێ هەرێما کوردستانێ بۆ وەلاتێ ئیمارات بەحسکرنا رەوشا روو ب رووبوونا تیرۆرێ یە کو هەردو د هەڤپەمیانیا نێڤدەولەتی دا د پشکدارن	کیفاح شنگالی شیرەتکارێ سەرۆکێ هەرێما کوردستانێ بۆ کاروبارێن راگەهاندنێ د داخۆیانیەکێ دا بۆ باسنیوز راگەهاند: مەرەم ژ سەرەدانا سەرۆکێ هەرێما کوردستانێ بۆ وەلاتێ ئیمارات بەحسکرنا رەوشا روو ب رووبوونا تیرۆرێ یە کو هەردو د هەڤپەمیانیا نێڤدەولەتی دا د پشکدارن	SCR-DIA
ژ ئەنجامێ دیداران بریار هاتە دان نوونەرایەتییا پارتی ل لیبیا بهێتە ڤەکرن و دەمەکی ئازاد بەرواری وەکو نوونەرێ پارتی ل وی وەلتای هاتە دەستنیشانکرن	ژ ئەنجامێ دیداران بریار هاتە دان نوونەرایەتییا پارتی ل لیبیا بهێتە ڤەکرن و دەمەکی ئازاد بەرواری وەکو نوونەرێ پارتی ل وی وەلاتی هاتە دەستنیشانکرن	TYP-TRA
ژلایەکێ دیڤە ئەندامەکێ لیژنا ئابووری و بەرهێنانێ جڤاتا نونەرێن عنراقێ دیارکر کو یەدەکێ گەنجینەیا ناڤەندیا عیراقێ زێدەتر ژ 76 ملیار دۆلاران	ژلایەکێ دیڤە ئەندامەکێ لیژنا ئابووری و بەرهێنانێ جڤاتا نونەرێن عیراقێ دیارکر کو یەدەکێ گەنجینەیا ناڤەندیا عیراقێ زێدەتر ژ 76 ملیار دۆلاران	TYP-SUB
ئاسایشا سلێمانیێ: دوو تیرۆریست هاتنە کۆشتن – دەزگەهێ میدیایێ ابدینان	ئاسایشا سلێمانیێ: دوو تیرۆریست هاتنە کۆشتن – دەزگەهێ میدیایێ بادینان	TYP-TRA
خواستیە ژی ژی کو بلا ئەڤ رۆژە هێز و قەوەتەکا دی ب دەتە گەلێ کورد دا کو هەمبەر فی دوژمنی و ڤان کێشان رابن	خواستیە ژی ژی کو بلا ئەڤ رۆژە هێز و قەوەتەکا دی ب دەتە گەلێ کورد دا کو هەمبەر ڤی دوژمنی و ڤان کێشان رابن	SCR-DIA
د حەفتیيەکێ دا 17 حالەتێن ژنبەردانێ ل دهۆک هاتینە تۆمار کرن	د حەفتییەکێ دا 17 حالەتێن ژنبەردانێ ل دهۆک هاتینە تۆمار کرن	SCR-YEH
هەروەسا دووپاتکر کو ئەمریکا گرنگیەکا مەزت ددەتە پەیوەندیێن د ناڤبەرا کوردستانێ و ئیراقێ دا و سەرەرای رێزێن وێ بۆ رۆلێ سەرۆک بارزانی د چارەسەرکرنا کێشا ندا ل سەر بنەمایێ دستوور، داخواز کر سەرۆک بارزانی ب کاریگەریا خوە پترب رۆلێ خوە بۆ چارەسەرکرنا کێشان و نەهێلانا بنبەستێن سیاسی ل ئیراقێ رابیت	هەروەسا دووپاتکر کو ئەمریکا گرنگیەکا مەزن ددەتە پەیوەندیێن د ناڤبەرا کوردستانێ و ئیراقێ دا و سەرەرای رێزێن وێ بۆ رۆلێ سەرۆک بارزانی د چارەسەرکرنا کێشا ندا ل سەر بنەمایێ دستوور، داخواز کر سەرۆک بارزانی ب کاریگەریا خوە پترب رۆلێ خوە بۆ چارەسەرکرنا کێشان و نەهێلانا بنبەستێن سیاسی ل ئیراقێ رابیت	TYP-SUB
چونکو وەک میرا تەکێ هاتبە نەخشکرن	چونکو وەک میراتەکێ هاتیە نەخشکرن	TYP-SUB,SPC-SPL
سەرەکی فەیسبۆک بۆچی خەلک ناڤەگەریتە دەڤەرێن پلقژکری ژ داعش	سەرەکی فەیسبۆک بۆچی خەلک ناڤەگەریتە دەڤەرێن پاقژکری ژ داعش	TYP-SUB
حوکمەتل هەرێما کوردستانێ د بەیاننامەیا خوە دا ب توندترین شێوە هێرشا ڤێ دووماهیێ یا کۆمارا ئیسلامی یا ئیرانێ بۆ سەر هەرێما کوردستانێ شەرمزار دکەت	حوکمەتا هەرێما کوردستانێ د بەیاننامەیا خوە دا ب توندترین شێوە هێرشا ڤێ دووماهیێ یا کۆمارا ئیسلامی یا ئیرانێ بۆ سەر هەرێما کوردستانێ شەرمزار دکەت	TYP-SUB
بڕیار بوو ئەڤرۆ کۆمبوونا نەئاسایی یا جڤاتا وهزیرێن عیراقێ یا تایبەت ب بڕینا مۆچێهەرێما وکردستانێ ب ئامادەبوونا د	بڕیار بوو ئەڤرۆ کۆمبوونا نەئاسایی یا جڤاتا وەزیرێن عیراقێ یا تایبەت ب بڕینا مۆچێهەرێما کوردستانێ ب ئامادەبوونا د	SCR-HEH,TYP-TRA
شورەشا هەموو تەخ و چین و پێکهاتەیان بوو کو ل بن رێبەری و سەرکردایەتیەکا ئێکگرتی دا هەموو کۆمکرین	شۆرەشا هەموو تەخ و چین و پێکهاتەیان بوو کو ل بن رێبەری و سەرکردایەتیەکا ئێکگرتی دا هەموو کۆمکرین	SCR-DIA
ئەو مایی مە ەنگۆتی	ئەوا مایی مە نەگۆتی	TYP-DEL,TYP-TRA
ل رۆژا شەمبیا بۆری ژ ئەگەرێ بارینا ریژەیەکا زۆر یا بارانێ، ل چەندین دەڤەرێن دهۆکێ لەهی دروست ببوون	ل رۆژا شەمبیا بۆری ژ ئەگەرێ بارینا رێژەیەکا زۆر یا بارانێ، ل چەندین دەڤەرێن دهۆکێ لەهی دروست ببوون	SCR-DIA
گۆلیێن یاريا د ناڤبەرا عیراق و تاجاکستان ب کوالیتیەکا بلند HD	گۆلیێن یاریا د ناڤبەرا عیراق و تاجاکستان ب کوالیتیەکا بلند HD	SCR-YEH
فەرماندەیێن پێشمەگەی ژی ڕاسپاردن ، کو دڤێت نویترین ڕێکارێن زانستی و سەربازی دڤێ پرۆسەیێ دا پەیڕەو بکەن ، ب ئاوایەکی کو ئەڤ هێزا خۆڕاگر ئامادەی هەمی ئەگەر و پێشهاتەکا نوی بیت	فەرماندەیێن پێشمەگەی ژی ڕاسپاردن ، کو دڤێت نویترین ڕێکارێن زانستی و سەربازی دڤێ پرۆسەیێ دا پەیڕەو بکەن ، ب ئاوایەکی کو ئەڤ هێزا خۆڕاگر ئامادەیی هەمی ئەگەر و پێشهاتەکا نوی بیت	TYP-DBL
ب بەرهەڤبوونا ئازاد تەوفیق رەحیم پارێزگاێر هەڵەبجە، ئەندازیار خێلان عوبدولرەحمان میرزا وەکو ڕێڤەبەرا گشتییا باژێڕڤانیێن پارێزگەها هەڵەبجە دەستبکاربوو	ب بەرهەڤبوونا ئازاد تەوفیق رەحیم پارێزگارێ هەڵەبجە، ئەندازیار خێلان عەبدولرەحمان میرزا وەکو ڕێڤەبەرا گشتییا باژێڕڤانیێن پارێزگەها هەڵەبجە دەستبکاربوو	TYP-TRA,TYP-SUB
قۆب اد تاڵەبانی ب مەرەما پیرۆزباهیکرنێ سەرەدانا گەلی کوردستان کر و د داخۆیانیەکێ دا راگەهاند، بلا کارێن هەوە ب ئاراستەیا خزمەتکرنا خەلکی بیت و ئەز ژی پشتەڤانێ هەوەمە و پێنگاڤا بەرەڤ پێشکەڤتنێ زێدەتر ب هاڤێژن	قۆباد تاڵەبانی ب مەرەما پیرۆزباهیکرنێ سەرەدانا گەلی کوردستان کر و د داخۆیانیەکێ دا راگەهاند، بلا کارێن هەوە ب ئاراستەیا خزمەتکرنا خەلکی بیت و ئەز ژی پشتەڤانێ هەوەمە و پێنگاڤا بەرەڤ پێشکەڤتنێ زێدەتر ب هاڤێژن	SPC-SPL
سەرەکی هونەر بێوار عزەت: پێدڤیە هونەرمەند بەردهوام داهێنان بکەت	سەرەکی هونەر بێوار عزەت: پێدڤیە هونەرمەند بەردەوام داهێنان بکەت	SCR-HEH
دیار ژی کر، مخابن ئەڤ دیاردا کرێتە ل ڤێ دەڤەرێ ب تایبەتی ژی رەخێن رووباری بەرچاڤ دکەڤیت و جوانیا ڤان دیمەنێن رووباری و یێن سرۆشتێ دەڤەرێ تێکدایە و گۆت: ژبلێ ڤێ یەکێ هند کەس هەنە دەمێ دچنە گەریانا یان سەیرانا گلێشێ خوە ناراکەن و ڤێ یەکێ ژی گەلهک کارتێکرن ل سەر سرۆشتێ دەڤەرێ کریە	دیار ژی کر، مخابن ئەڤ دیاردا کرێتە ل ڤێ دەڤەرێ ب تایبەتی ژی رەخێن رووباری بەرچاڤ دکەڤیت و جوانیا ڤان دیمەنێن رووباری و یێن سرۆشتێ دەڤەرێ تێکدایە و گۆت: ژبلێ ڤێ یەکێ هند کەس هەنە دەمێ دچنە گەریانا یان سەیرانا گلێشێ خوە ناراکەن و ڤێ یەکێ ژی گەلەک کارتێکرن ل سەر سرۆشتێ دەڤەرێ کریە	SCR-HEH
ئەگەر ب خوینن هەر وەلاتەکێ و ملەتەکێ جۆرە کەلتورەک ب خوە کویە، بنگەهێ هزر، تێگەهشتن و نڤیساندنا دیرۆکی	ئەگەر ب خوینن هەر وەلاتەکێ و ملەتەکێ جۆرە کەلتورەک ب خوە کریە، بنگەهێ هزر، تێگەهشتن و نڤیساندنا دیرۆکی	TYP-SUB
